id,titles,primary_title,year,rating,num_votes
tt0004972,The Birth of the Nation; Or The Clansman%In the Clutches of the Ku Klux Klan%The Clansman%The Birth of a Nation,The Birth of a Nation,1915,6.3,22280
tt0006864,Intolerance: Love's Struggle Throughout the Ages%Intolerance%Intolerance: A Sun-Play of the Ages%The Mother and the Law,Intolerance: Love's Struggle Throughout the Ages,1916,7.7,13915
tt0009611,Shoulder Arms,Shoulder Arms,1918,7.3,5922
tt0009968,Broken Blossoms or The Yellow Man and the Girl%Broken Blossoms,Broken Blossoms,1919,7.3,9263
tt0010323,Das Cabinet des Dr. Caligari%The Cabinet of Dr. Caligari,The Cabinet of Dr. Caligari,1920,8.1,55789
tt0011237,"Der Golem, wie er in die Welt kam%The Golem%The Golem: How He Came Into the World",The Golem,1920,7.2,6617
tt0012349,The Kid%The Waif,The Kid,1921,8.3,109564
tt0012364,The Phantom Carriage%Körkarlen,The Phantom Carriage,1921,8.1,10095
tt0012494,Destiny%Der müde Tod%The Weary Death%Between Two Worlds%Beyond the Wall%Between Worlds,Destiny,1921,7.7,5162
tt0013086,"Dr. Mabuse, der Spieler%Dr. Mabuse, the Gambler part one: The Great Gamble%Dr. Mabuse the Gambler%Dr. Mabuse, the Gambler. Part two: Inferno%The Fatal Passion",Dr. Mabuse the Gambler,1922,7.9,7339
tt0013257,Häxan: Witchcraft Through the Ages%Häxan%The Witches,Häxan,1922,7.7,11845
tt0013427,Nanook of the North,Nanook of the North,1922,7.6,10627
tt0013442,"Nosferatu, eine Symphonie des Grauens%Nosferatu%Nosferatu, a Symphony of Horror",Nosferatu,1922,7.9,86830
tt0014341,Our Hospitality,Our Hospitality,1923,7.8,9931
tt0014429,Safety Last!,Safety Last!,1923,8.1,17863
tt0015064,Der letzte Mann%The Last Laugh,The Last Laugh,1924,8.1,12285
tt0015163,The Navigator,The Navigator,1924,7.7,8887
tt0015175,Die Nibelungen%Die Nibelungen: Siegfried,Die Nibelungen: Siegfried,1924,8.1,5096
tt0015324,The Misfit%Sherlock Jr.,Sherlock Jr.,1924,8.2,39904
tt0015400,The Thief of Bagdad: An Arabian Nights Fantasy%The Thief of Bagdad,The Thief of Bagdad,1924,7.7,5472
tt0015532,The Adventures of Prince Achmed%Die Abenteuer des Prinzen Achmed,The Adventures of Prince Achmed,1926,7.8,5304
tt0015624,The Big Parade,The Big Parade,1925,7.9,6103
tt0015648,Bronenosets Potemkin%The Armored Cruiser Potemkin%Potemkin%The Battleship Potemkin%Battleship Potemkin,Battleship Potemkin,1925,8.0,51906
tt0015864,The Gold Rush,The Gold Rush,1925,8.2,97892
tt0015881,Greedy Wives%Greed,Greed,1924,8.1,8917
tt0016220,The Phantom of the Opera%Phantom of the Opera,The Phantom of the Opera,1925,7.6,16292
tt0016332,Seven Chances,Seven Chances,1925,7.9,8967
tt0016641,Ben-Hur: A Tale of the Christ%Ben-Hur,Ben-Hur: A Tale of the Christ,1925,7.8,7056
tt0016847,Faust: Eine deutsche Volkssage%Faust,Faust,1926,8.1,13619
tt0017075,The Lodger%The Lodger: A Story of the London Fog,The Lodger: A Story of the London Fog,1927,7.3,10073
tt0017136,Metropolis,Metropolis,1927,8.3,156586
tt0017925,The General%The Engine Driver,The General,1926,8.1,78995
tt0018037,The Jazz Singer,The Jazz Singer,1927,6.5,8882
tt0018192,Napoléon vu par Abel Gance%Napoleon%Abel Gance's Napoleon,Napoleon,1927,8.1,6887
tt0018217,October (Ten Days that Shook the World)%Oktyabr,October (Ten Days that Shook the World),1927,7.5,6898
tt0018455,Sunrise%Sunrise: A Song of Two Humans,Sunrise,1927,8.1,46185
tt0018528,The Unknown%Alonzo the Armless%Armless Alonzo,The Unknown,1927,7.8,7008
tt0018578,Wings,Wings,1927,7.5,11181
tt0018737,Die Büchse der Pandora%Pandora's Box,Pandora's Box,1929,7.9,9560
tt0018742,The Cameraman%Snapshots,The Cameraman,1928,8.1,10135
tt0018773,The Circus,The Circus,1928,8.1,27818
tt0018806,The Crowd%One of the Mob%The Mob,The Crowd,1928,8.1,7395
tt0019130,The Man Who Laughs,The Man Who Laughs,1928,7.7,5750
tt0019254,La passion de Jeanne d'Arc%The Passion of Joan of Arc,The Passion of Joan of Arc,1928,8.1,46018
tt0019421,"Steamboat Bill, Jr.","Steamboat Bill, Jr.",1928,7.9,12855
tt0019585,The Wind,The Wind,1928,8.1,5990
tt0019702,Blackmail,Blackmail,1929,7.0,9439
tt0019729,The Broadway Melody%The Sister Act%The Broadway Melody of 1929,The Broadway Melody,1929,5.7,6342
tt0019760,"Chelovek s kino-apparatom%Man with a Movie Camera%Living Russia, or The Man with a Camera",Man with a Movie Camera,1929,8.4,21921
tt0019777,The Cocoanuts,The Cocoanuts,1929,7.0,6911
tt0020629,All Quiet on the Western Front,All Quiet on the Western Front,1930,8.0,56454
tt0020640,Animal Crackers,Animal Crackers,1930,7.5,13368
tt0020697,Der blaue Engel%The Blue Angel,The Blue Angel,1930,7.7,13336
tt0021079,Little Caesar,Little Caesar,1931,7.3,11783
tt0021156,Morocco%Amy Jolly,Morocco,1930,7.1,5459
tt0021165,Murder!%Enter Sir John,Murder!,1930,6.4,5658
tt0021331,Le sang d'un poète%The Blood of a Poet,The Blood of a Poet,1930,7.4,5845
tt0021577,The Golden Age%L'âge d'or%L'Age d'Or,L'Age d'Or,1930,7.3,12577
tt0021746,Cimarron,Cimarron,1931,5.9,5316
tt0021749,City Lights%City Lights: A Comedy Romance in Pantomime,City Lights,1931,8.5,163292
tt0021814,Dracula,Dracula,1931,7.5,45204
tt0021884,Frankenstein,Frankenstein,1931,7.8,63495
tt0022100,Murderers Among Us%M - Eine Stadt sucht einen Mörder,M,1931,8.3,139801
tt0022158,Monkey Business,Monkey Business,1931,7.5,11220
tt0022286,Beer and Blood%The Public Enemy,The Public Enemy,1931,7.7,17354
tt0022718,Boudu sauvé des eaux%Boudu Saved from Drowning,Boudu Saved from Drowning,1932,7.4,5055
tt0022835,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1931,7.6,12257
tt0022913,Freaks%Nature's Mistakes%Forbidden Love%The Freaks%The Monster Show,Freaks,1932,7.9,41261
tt0022958,Grand Hotel,Grand Hotel,1932,7.4,16974
tt0023027,Horse Feathers,Horse Feathers,1932,7.6,11619
tt0023042,I Am a Fugitive from a Chain Gang,I Am a Fugitive from a Chain Gang,1932,8.2,11416
tt0023238,The Most Dangerous Game,The Most Dangerous Game,1932,7.2,10202
tt0023245,The Mummy,The Mummy,1932,7.1,22806
tt0023293,The Old Dark House,The Old Dark House,1932,7.1,8932
tt0023427,The Shame of a Nation%Scarface%Scarface: The Shame of the Nation,Scarface,1932,7.8,24762
tt0023458,Shanghai Express,Shanghai Express,1932,7.3,7327
tt0023551,"Tarzan, the Ape Man%Tarzan the Ape Man",Tarzan the Ape Man,1932,7.0,6872
tt0023563,Das Testament des Dr. Mabuse%The Testament of Dr. Mabuse%The Crimes of Dr. Mabuse%The Last Will of Dr. Mabuse,The Testament of Dr. Mabuse,1933,8.0,11195
tt0023622,The Honest Finder%Thieves and Lovers%Trouble in Paradise%The Golden Widow,Trouble in Paradise,1932,8.0,12558
tt0023649,Castle of Doom%The Vampire%Vampyr%Not Against the Flesh,Vampyr,1932,7.5,15300
tt0023694,White Zombie,White Zombie,1932,6.3,9072
tt0023775,Baby Face,Baby Face,1933,7.6,6074
tt0023940,Not Married%Design for Living,Design for Living,1933,7.5,5573
tt0023948,Dinner at Eight%Dinner at 8,Dinner at Eight,1933,7.5,7464
tt0023969,Firecrackers%Cracked Ice%Duck Soup,Duck Soup,1933,7.8,54828
tt0024034,Forty-Second Street%42nd Street,42nd Street,1933,7.4,10521
tt0024069,High Life%Gold Diggers of 1933%Golddiggers of 1933,Gold Diggers of 1933,1933,7.7,7149
tt0024184,The Invisible Man,The Invisible Man,1933,7.7,29384
tt0024188,The Island of Dr. Moreau%Island of Lost Souls%H.G. Wells' Island of Lost Souls,Island of Lost Souls,1932,7.4,7959
tt0024216,The Beast%King Kong%Kong%King Ape%The Ape,King Kong,1933,7.9,77630
tt0024264,Little Women,Little Women,1933,7.2,6265
tt0024481,Queen Christina,Queen Christina,1933,7.6,7040
tt0024548,Ruby Red%Diamond Lil%Diamond Lady%She Done Him Wrong%Diamonds,She Done Him Wrong,1933,6.3,5262
tt0024601,Fraternally Yours%Sons of the Desert,Sons of the Desert,1933,7.6,7674
tt0024844,L'Atalante,L'Atalante,1934,7.8,14188
tt0024852,Victor Herbert's Babes in Toyland%Babes in Toyland%March of the Wooden Soliders%Revenge is Sweet: March of the Wooden Soldiers%March of the Wooden Soldiers%Victor Herbert's March of the Wooden Soldiers,March of the Wooden Soldiers,1934,7.2,5908
tt0024894,The Black Cat%The Vanishing Body,The Black Cat,1934,7.0,9189
tt0025164,The Gay Divorcee,The Gay Divorcee,1934,7.5,6822
tt0025316,It Happened One Night%Night Bus,It Happened One Night,1934,8.1,91660
tt0025452,The Man Who Knew Too Much,The Man Who Knew Too Much,1934,6.8,16615
tt0025586,Of Human Bondage,Of Human Bondage,1934,7.1,6246
tt0025746,Catherine the Great%The Scarlet Empress,The Scarlet Empress,1934,7.6,5699
tt0025878,The Thin Man,The Thin Man,1934,8.0,25857
tt0025913,Triumph of the Will%Triumph des Willens,Triumph of the Will,1935,7.3,14633
tt0025919,Twentieth Century%20th Century,Twentieth Century,1934,7.4,5644
tt0026029,The 39 Steps,The 39 Steps,1935,7.6,50673
tt0026138,The Return of Frankenstein%Frankenstein Lives Again!%Bride of Frankenstein%The Bride of Frankenstein,Bride of Frankenstein,1935,7.8,42312
tt0026174,Captain Blood,Captain Blood,1935,7.7,12758
tt0026529,The Informer,The Informer,1935,7.4,5588
tt0026752,Mutiny on the Bounty,Mutiny on the Bounty,1935,7.7,20397
tt0026778,A Night at the Opera,A Night at the Opera,1935,7.9,30071
tt0027075,A Tale of Two Cities%Charles Dickens' 'A Tale of Two Cities',A Tale of Two Cities,1935,7.8,5017
tt0027125,Top Hat%The World by the Tail,Top Hat,1935,7.7,17050
tt0027260,After the Thin Man,After the Thin Man,1936,7.7,9238
tt0027532,Dodsworth,Dodsworth,1936,7.8,7977
tt0027545,Dracula's Daughter,Dracula's Daughter,1936,6.3,5682
tt0027652,Mob Rule%Fury%The Mob,Fury,1936,7.9,11031
tt0027698,The Great Ziegfeld,The Great Ziegfeld,1936,6.7,7066
tt0027884,Libeled Lady,Libeled Lady,1936,7.9,6871
tt0027977,Modern Times%The Masses,Modern Times,1936,8.5,212008
tt0027996,Mr. Deeds Goes to Town,Mr. Deeds Goes to Town,1936,7.9,19351
tt0028010,My Man Godfrey,My Man Godfrey,1936,8.0,20532
tt0028096,The Petrified Forest%Petrified Forest,The Petrified Forest,1936,7.5,12241
tt0028212,The Woman Alone%Sabotage%I Married a Murderer,Sabotage,1936,7.1,14539
tt0028231,Laugh Track: Secret Agent%Secret Agent,Secret Agent,1936,6.5,7631
tt0028333,I Won't Dance%Never Gonna Dance%Swing Time,Swing Time,1936,7.6,12025
tt0028346,Tell Your Children%Reefer Madness%Doped Youth%The Burning Question%Dope Addict%Love Madness,Reefer Madness,1936,3.8,7746
tt0028358,Things to Come,Things to Come,1936,6.7,6988
tt0028597,The Awful Truth,The Awful Truth,1937,7.7,17208
tt0028683,Camille,Camille,1936,7.4,7183
tt0028691,Captains Courageous%Rudyard Kipling's Captains Courageous,Captains Courageous,1937,8.0,8537
tt0028772,A Day at the Races,A Day at the Races,1937,7.6,12767
tt0028773,Dead End%Dead End: Cradle of Crime,Dead End,1937,7.3,6272
tt0028950,Grand Illusion%The Grand Illusion%La grande illusion,The Grand Illusion,1937,8.1,33250
tt0029146,The Life of Emile Zola%The Story of Emile Zola,The Life of Emile Zola,1937,7.2,6943
tt0029162,Lost Horizon%Lost Horizon of Shangri-La,Lost Horizon,1937,7.7,11795
tt0029192,Years Are So Long%Make Way for Tomorrow,Make Way for Tomorrow,1937,8.2,7033
tt0029284,My Favorite Wife,My Favorite Wife,1940,7.4,9025
tt0029322,Nothing Sacred,Nothing Sacred,1937,6.9,5853
tt0029453,Pépé le Moko,Pépé le Moko,1937,7.7,6191
tt0029546,Watch Your Step%Stepping Toes%Shall We Dance,Shall We Dance,1937,7.5,6435
tt0029583,Walt Disney's Snow White and the Seven Dwarfs%Blancanieves y los siete enanos%Snow White and the Seven Dwarfs,Snow White and the Seven Dwarfs,1937,7.6,177605
tt0029604,Stage Door,Stage Door,1937,7.7,7422
tt0029606,A Star Is Born,A Star Is Born,1937,7.3,8493
tt0029682,Topper,Topper,1937,7.3,6645
tt0029747,Way Out West,Way Out West,1937,7.6,7468
tt0029808,You Only Live Once%Three Time Loser,You Only Live Once,1937,7.3,5592
tt0029811,Young and Innocent%The Girl Was Young%Coins for Candles,Young and Innocent,1937,6.9,8455
tt0029843,The Adventures of Robin Hood,The Adventures of Robin Hood,1938,7.9,46457
tt0029850,Alexander Nevsky%Aleksandr Nevskiy,Alexander Nevsky,1938,7.6,10298
tt0029870,Angels with Dirty Faces%Battle of City Hall,Angels with Dirty Faces,1938,7.9,19467
tt0029942,Boys Town%Boys' Town,Boys Town,1938,7.3,5018
tt0029947,Bringing Up Baby,Bringing Up Baby,1938,7.9,54040
tt0029957,La bête humaine%La Bête Humaine,La Bête Humaine,1938,7.6,6775
tt0029992,Charles Dickens' A Christmas Carol%A Christmas Carol,A Christmas Carol,1938,7.5,5910
tt0030241,Unconventional Linda%Vacation Bound%Holiday,Holiday,1938,7.8,13987
tt0030287,Jezebel,Jezebel,1938,7.5,11762
tt0030341,The Lady Vanishes%The Lost Lady,The Lady Vanishes,1938,7.8,46314
tt0030637,Pygmalion,Pygmalion,1938,7.7,7709
tt0030643,Le quai des brumes%Port of Shadows,Port of Shadows,1938,7.8,8062
tt0030993,You Can't Take It with You,You Can't Take It with You,1938,7.9,22875
tt0031022,Sherlock Holmes%The Adventures of Sherlock Holmes,The Adventures of Sherlock Holmes,1939,7.4,6144
tt0031047,Return of the Thin Man%The Thin Man Returns%Another Thin Man,Another Thin Man,1939,7.5,6337
tt0031060,A Day at the Circus%The Marx Brothers at the Circus%At the Circus,At the Circus,1939,6.9,5456
tt0031088,Beau Geste,Beau Geste,1939,7.6,5423
tt0031210,Dark Victory,Dark Victory,1939,7.5,9776
tt0031225,Destry Rides Again,Destry Rides Again,1939,7.7,9938
tt0031252,Darryl F. Zanuck's Production of Drums Along the Mohawk%Drums Along the Mohawk,Drums Along the Mohawk,1939,7.1,5560
tt0031334,The Four Feathers,The Four Feathers,1939,7.5,5385
tt0031381,Gone with the Wind,Gone with the Wind,1939,8.1,284655
tt0031385,"Goodbye, Mr. Chips%Goodbye Mr. Chips!","Goodbye, Mr. Chips",1939,7.9,9570
tt0031398,Gunga Din,Gunga Din,1939,7.3,10749
tt0031448,The Hound of the Baskervilles,The Hound of the Baskervilles,1939,7.5,9249
tt0031455,Victor Hugo's Immortal Classic The Hunchback of Notre Dame%The Hunchback of Notre Dame,The Hunchback of Notre Dame,1939,7.8,10191
tt0031505,Jamaica Inn,Jamaica Inn,1939,6.3,8878
tt0031514,Le Jour Se Leve%Daybreak%Le jour se lève,Le Jour Se Leve,1939,7.8,6611
tt0031580,The Little Princess%Little Princess,The Little Princess,1939,7.2,5511
tt0031679,Mr. Smith Goes to Washington%Frank Capra's Mr. Smith Goes to Washington,Mr. Smith Goes to Washington,1939,8.1,104784
tt0031725,Ninotchka,Ninotchka,1939,7.9,18514
tt0031742,Of Mice and Men,Of Mice and Men,1939,7.9,5347
tt0031762,Only Angels Have Wings%Plane No. 4%Howard Hawks' Only Angels Have Wings,Only Angels Have Wings,1939,7.7,12193
tt0031867,The Roaring Twenties%The World Moves On,The Roaring Twenties,1939,8.0,12490
tt0031885,The Rules of the Game%La règle du jeu,The Rules of the Game,1939,8.0,26176
tt0031951,Son of Frankenstein,Son of Frankenstein,1939,7.1,8769
tt0031971,Stagecoach,Stagecoach,1939,7.8,42418
tt0032138,The Wizard of Oz,The Wizard of Oz,1939,8.0,366752
tt0032143,The Women,The Women,1939,7.8,12330
tt0032145,Wuthering Heights,Wuthering Heights,1939,7.6,16076
tt0032155,Young Mr. Lincoln,Young Mr. Lincoln,1939,7.6,7302
tt0032234,The Great Man%The Bank Dick,The Bank Dick,1940,7.2,6593
tt0032455,Walt Disney's Fantasia%Fantasia%The Musical Feature%Highbrowski by Stokowski%Bach to Stravinsky and Bach%The Concert Feature,Fantasia,1940,7.8,86974
tt0032484,Personal History%Imposter%Foreign Correspondent,Foreign Correspondent,1940,7.5,17973
tt0032536,Go West,Go West,1940,6.9,5016
tt0032551,The Grapes of Wrath%Highway 66,The Grapes of Wrath,1940,8.0,84729
tt0032553,The Dictator%The Great Dictator,The Great Dictator,1940,8.4,198058
tt0032599,His Girl Friday%Howard Hawks' His Girl Friday,His Girl Friday,1940,7.9,52420
tt0032701,The Letter,The Letter,1940,7.6,11434
tt0032762,The Californian%The Mark of Zorro,The Mark of Zorro,1940,7.5,9086
tt0032904,The Philadelphia Story,The Philadelphia Story,1940,7.9,62258
tt0032910,Pinocchio,Pinocchio,1940,7.4,128012
tt0032943,Pride and Prejudice,Pride and Prejudice,1940,7.4,7262
tt0032976,Rebecca,Rebecca,1940,8.1,119738
tt0033028,Beggars of the Sea%The Sea Hawk,The Sea Hawk,1940,7.7,8985
tt0033045,Shopworn Angel%The Shop Around the Corner,The Shop Around the Corner,1940,8.1,26897
tt0033149,They Drive by Night,They Drive by Night,1940,7.3,7020
tt0033152,The Thief of Bagdad,The Thief of Bagdad,1940,7.5,11685
tt0033238,Waterloo Bridge,Waterloo Bridge,1940,7.8,8742
tt0033253,The Westerner,The Westerner,1940,7.4,5010
tt0033373,Ball of Fire,Ball of Fire,1941,7.8,10562
tt0033467,"Citizen Kane%American%John Citizen, U.S.A.",Citizen Kane,1941,8.3,390390
tt0033553,Dr. Jekyll and Mr. Hyde,Dr. Jekyll and Mr. Hyde,1941,6.8,8110
tt0033563,Dumbo the Flying Elephant%Walt Disney's Dumbo%Dumbo,Dumbo,1941,7.2,117186
tt0033627,The Invaders%49th Parallel,49th Parallel,1941,7.3,5781
tt0033712,Here Comes Mr. Jordan%Mr. Jordan Comes to Town%Heaven Can Wait,Here Comes Mr. Jordan,1941,7.6,5746
tt0033717,High Sierra,High Sierra,1941,7.5,14777
tt0033729,How Green Was My Valley%Richard Llewellyn's How Green Was My Valley,How Green Was My Valley,1941,7.7,20871
tt0033804,The Lady Eve,The Lady Eve,1941,7.8,18698
tt0033836,The Little Foxes,The Little Foxes,1941,8.0,10132
tt0033870,The Gent from Frisco%The Maltese Falcon%The Knight of Malta,The Maltese Falcon,1941,8.0,147006
tt0033874,The Man Who Came to Dinner,The Man Who Came to Dinner,1942,7.6,6605
tt0033891,The Life and Death of John Doe%The Life of John Doe%Meet John Doe%Frank Capra's 'Meet John Doe',Meet John Doe,1941,7.6,11828
tt0033922,Who Was That Lady I Seen You With?%No for an Answer%Mr. & Mrs. Smith,Mr. & Mrs. Smith,1941,6.4,9131
tt0034012,Penny Serenade,Penny Serenade,1941,7.1,6142
tt0034167,Sergeant York%The Amazing Life of Sergeant York,Sergeant York,1941,7.7,15071
tt0034172,Shadow of the Thin Man,Shadow of the Thin Man,1941,7.3,5246
tt0034240,Sullivan's Travels,Sullivan's Travels,1941,7.9,23517
tt0034248,Suspicion%Before the Fact,Suspicion,1941,7.4,31803
tt0034277,They Died with Their Boots On%To the Last Man,They Died with Their Boots On,1941,7.2,5681
tt0034398,Destiny%The Wolf Man,The Wolf Man,1941,7.3,23137
tt0034492,Walt Disney's Bambi%Bambi,Bambi,1942,7.3,128552
tt0034583,Everybody Comes to Rick's%Casablanca,Casablanca,1942,8.5,511316
tt0034587,The Cat People%Cat People,Cat People,1942,7.3,19326
tt0034786,The Ghost of Frankenstein,The Ghost of Frankenstein,1942,6.2,5386
tt0034798,The Glass Key,The Glass Key,1942,7.1,5421
tt0034862,Holiday Inn%Irving Berlin's Holiday Inn,Holiday Inn,1942,7.4,12759
tt0034881,I Married a Witch,I Married a Witch,1942,7.1,6622
tt0034891,In Which We Serve,In Which We Serve,1942,7.2,5048
tt0035015,The Magnificent Ambersons,The Magnificent Ambersons,1942,7.7,22010
tt0035019,The Major and the Minor,The Major and the Minor,1942,7.4,6083
tt0035093,Mrs. Miniver,Mrs. Miniver,1942,7.6,15503
tt0035140,"Now, Voyager","Now, Voyager",1942,7.9,14848
tt0035169,The Palm Beach Story,The Palm Beach Story,1942,7.5,10588
tt0035211,Lou Gehrig%The Pride of the Yankees,The Pride of the Yankees,1942,7.7,9709
tt0035238,Random Harvest,Random Harvest,1942,8.0,6746
tt0035262,Road to Morocco,Road to Morocco,1942,7.1,5019
tt0035279,Saboteur,Saboteur,1942,7.2,22778
tt0035317,Sherlock Holmes Fights Back%Sherlock Holmes and the Secret Weapon%Secret Weapon,Sherlock Holmes and the Secret Weapon,1942,6.6,5287
tt0035417,The Talk of the Town%George Stevens' The Talk of the Town%Three's a Crowd%Mister Twilight%The Gentleman Misbehaves%Justice Winks an Eye,The Talk of the Town,1942,7.5,7263
tt0035423,Kate and Leopold%Kate & Leopold,Kate & Leopold,2001,6.4,77966
tt0035432,The Redemption of Raven%This Gun for Hire,This Gun for Hire,1942,7.4,8188
tt0035446,To Be or Not to Be,To Be or Not to Be,1942,8.2,27803
tt0035567,Woman of the Year,Woman of the Year,1942,7.2,8869
tt0035575,Yankee Doodle Dandy,Yankee Doodle Dandy,1942,7.7,13891
tt0035753,Le corbeau%Le Corbeau,Le Corbeau,1943,7.9,8824
tt0035896,For Whom the Bell Tolls,For Whom the Bell Tolls,1943,6.9,8214
tt0035899,Frankenstein Meets the Wolf Man%Frankenstein Meets the Wolfman,Frankenstein Meets the Wolf Man,1943,6.5,7549
tt0035979,Heaven Can Wait,Heaven Can Wait,1943,7.5,9455
tt0036027,I Walked with a Zombie,I Walked with a Zombie,1943,7.1,10744
tt0036112,The Life and Death of Colonel Blimp%The Adventures of Colonel Blimp%Colonel Blimp,The Life and Death of Colonel Blimp,1943,8.1,12866
tt0036172,The More the Merrier%Merry-Go-Round,The More the Merrier,1943,7.7,5868
tt0036244,The Ox-Bow Incident,The Ox-Bow Incident,1942,8.0,20485
tt0036261,Phantom of the Opera,Phantom of the Opera,1943,6.4,6333
tt0036323,Somewhere in Sahara%Sahara%Port Said,Sahara,1943,7.5,7803
tt0036341,The Victim%The 7th Victim%The Seventh Victim,The Seventh Victim,1943,6.8,5611
tt0036342,Shadow of a Doubt%Uncle Charlie%Shadow of Doubt,Shadow of a Doubt,1943,7.8,58163
tt0036377,The Song of Bernadette%Franz Werfel's The Song of Bernadette,The Song of Bernadette,1943,7.6,6069
tt0036506,Day of Wrath%Vredens dag,Day of Wrath,1943,8.1,9021
tt0036613,Arsenic and Old Lace%Frank Capra's 'Arsenic and Old Lace',Arsenic and Old Lace,1944,8.0,64271
tt0036733,The Curse of the Cat People%Amy and Her Friend,The Curse of the Cat People,1944,6.9,5638
tt0036775,Double Indemnity,Double Indemnity,1944,8.3,140041
tt0036855,Gaslight,Gaslight,1944,7.8,23695
tt0036868,Home Again%Glory for Me%Samuel Goldwyn's The Best Years of Our Lives%The Best Years of Our Lives,The Best Years of Our Lives,1946,8.0,56379
tt0036872,Going My Way,Going My Way,1944,7.0,10223
tt0036910,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France%Henry the Fifth%Henry V,Henry V,1944,7.1,5661
tt0036931,The House of Frankenstein%Chamber of Horrors%Doom of Dracula%House of Frankenstein%The Devil's Brood,House of Frankenstein,1944,6.3,5897
tt0036969,Jane Eyre,Jane Eyre,1943,7.5,7742
tt0037008,Laura,Laura,1944,8.0,41803
tt0037017,Lifeboat%Alfred Hitchcock's Production of Lifeboat,Lifeboat,1944,7.6,25939
tt0037059,Meet Me in St. Louis,Meet Me in St. Louis,1944,7.6,19930
tt0037075,Ministry of Fear,Ministry of Fear,1944,7.2,6539
tt0037077,The Miracle of Morgan's Creek,The Miracle of Morgan's Creek,1943,7.6,6616
tt0037094,Mr. Skeffington,Mr. Skeffington,1944,7.7,5283
tt0037101,"Farewell, My Lovely%Murder, My Sweet","Murder, My Sweet",1944,7.6,11815
tt0037120,National Velvet,National Velvet,1944,7.3,6294
tt0037366,Thirty Seconds Over Tokyo,Thirty Seconds Over Tokyo,1944,7.3,5278
tt0037382,Ernest Hemingway's To Have and Have Not%To Have and Have Not,To Have and Have Not,1944,7.8,30361
tt0037415,The Uninvited,The Uninvited,1944,7.3,9581
tt0037469,Once Off Guard%The Woman in the Window,The Woman in the Window,1944,7.7,13678
tt0037514,Anchors Aweigh,Anchors Aweigh,1945,7.1,7725
tt0037515,Rene Clair's 'And Then There Were None'%And Then There Were None,And Then There Were None,1945,7.5,12510
tt0037536,The Bells of St. Mary's%Leo McCarey's The Bells of St. Mary's,The Bells of St. Mary's,1945,7.3,6934
tt0037549,Robert Louis Stevenson's The Body Snatcher%The Body Snatcher,The Body Snatcher,1945,7.3,8070
tt0037558,Brief Encounter,Brief Encounter,1945,8.0,34631
tt0037595,Christmas in Connecticut,Christmas in Connecticut,1945,7.4,7509
tt0037635,Dead of Night,Dead of Night,1945,7.7,10541
tt0037638,Detour,Detour,1945,7.4,14556
tt0037674,Les enfants du paradis%Children of Paradise,Children of Paradise,1945,8.4,17863
tt0037800,I Know Where I'm Going!,I Know Where I'm Going!,1945,7.5,7764
tt0037824,"Ivan Groznyy%Ivan the Terrible, Part I%Ivan the Terrible, Part One","Ivan the Terrible, Part I",1944,7.8,8853
tt0037865,Leave Her to Heaven,Leave Her to Heaven,1945,7.6,10649
tt0037884,The Lost Weekend,The Lost Weekend,1945,7.9,32882
tt0037913,Mildred Pierce,Mildred Pierce,1945,8.0,22104
tt0037988,The Picture of Dorian Gray,The Picture of Dorian Gray,1945,7.5,11448
tt0038057,Scarlet Street,Scarlet Street,1945,7.8,14101
tt0038109,Alfred Hitchcock's Spellbound%The House of Dr. Edwardes%Spellbound,Spellbound,1945,7.6,42517
tt0038160,They Were Expendable,They Were Expendable,1945,7.2,7442
tt0038166,The Three Caballeros%Surprise Package%A Present for Donald,The Three Caballeros,1944,6.4,11996
tt0038190,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,1945,8.0,6976
tt0038259,Invitation to Death%Sherlock Holmes: The Woman in Green%Sherlock Holmes and the Woman in Green%The Woman in Green%Invitation to Murder,The Woman in Green,1945,6.7,5334
tt0038348,La belle et la bête%Beauty and the Beast,Beauty and the Beast,1946,7.9,23757
tt0038355,The Big Sleep,The Big Sleep,1946,7.9,77657
tt0038363,Blithe Spirit,Blithe Spirit,1945,7.1,5430
tt0038369,The Blue Dahlia,The Blue Dahlia,1946,7.2,7334
tt0038494,Sherlock Holmes: Dressed to Kill%Prelude to Murder%Dressed to Kill,Dressed to Kill,1946,6.9,5295
tt0038499,King Vidor's Duel in the Sun%Duel in the Sun%Lust in the Dust,Duel in the Sun,1946,6.8,7868
tt0038559,Gilda,Gilda,1946,7.7,27294
tt0038574,Great Expectations,Great Expectations,1946,7.8,21598
tt0038650,Frank Capra's It's a Wonderful Life%The Greatest Gift%It's a Wonderful Life,It's a Wonderful Life,1946,8.6,389240
tt0038669,The Killers%Ernest Hemingway's The Killers,The Killers,1946,7.8,18662
tt0038733,Stairway to Heaven%A Matter of Life and Death,A Matter of Life and Death,1946,8.1,18898
tt0038762,John Ford's My Darling Clementine%My Darling Clementine,My Darling Clementine,1946,7.8,21159
tt0038777,A Night in Casablanca,A Night in Casablanca,1946,7.0,5909
tt0038787,Alfred Hitchcock's Notorious%Notorious!%Notorious,Notorious,1946,7.9,90632
tt0038823,Paisà%Paisan,Paisan,1946,7.7,7163
